x,y,u_exact,u_noisy
-0.1428571428571429,-0.2857142857142858,-0.0612244897959184,-0.058372970355330255
0.0,-0.2857142857142858,-0.0816326530612245,-0.07483576860245364
0.1428571428571428,-0.2857142857142858,-0.0612244897959184,-0.05969219003316166
0.2857142857142856,-0.2857142857142858,-1.249000902703301e-16,-1.2640439777165152e-16
0.4285714285714284,-0.2857142857142858,0.1020408163265304,0.10019343801328472
0.5714285714285714,-0.2857142857142858,0.2448979591836734,0.2265275898235884
0.7142857142857142,-0.2857142857142858,0.4285714285714284,0.40647044969030344
0.857142857142857,-0.2857142857142858,0.6530612244897955,0.6690706678289132
1.0,-0.2857142857142858,0.9183673469387754,0.8677707889965586
-1.0,-0.1428571428571429,0.979591836734694,1.0028160874228753
-0.8571428571428572,-0.1428571428571429,0.7142857142857144,0.6623794044592884
-0.7142857142857143,-0.1428571428571429,0.4897959183673469,0.4652306621379611
-0.5714285714285714,-0.1428571428571429,0.3061224489795918,0.2925637009136683
-0.4285714285714286,-0.1428571428571429,0.163265306122449,0.16932834090176474
-0.2857142857142858,-0.1428571428571429,0.0612244897959184,0.057139259180773505
-0.1428571428571429,-0.1428571428571429,0.0,0.0
0.0,-0.1428571428571429,-0.0204081632653061,-0.020773234545682612
0.1428571428571428,-0.1428571428571429,-3.122502256758253e-17,-3.1868899119372245e-17
0.2857142857142856,-0.1428571428571429,0.0612244897959182,0.06713698713119103
0.4285714285714284,-0.1428571428571429,0.1632653061224488,0.1782485325981524
0.5714285714285714,-0.1428571428571429,0.3061224489795918,0.2837835789664385
0.7142857142857142,-0.1428571428571429,0.4897959183673468,0.5064138595255624
0.857142857142857,-0.1428571428571429,0.714285714285714,0.6448386614562175
1.0,-0.1428571428571429,0.979591836734694,1.0580449776557599
-1.0,0.0,1.0,1.0745201170243095
-0.8571428571428572,0.0,0.7346938775510206,0.7717536993254261
-0.7142857142857143,0.0,0.5102040816326531,0.52780701049289
-0.5714285714285714,0.0,0.3265306122448979,0.33262863235716394
-0.4285714285714286,0.0,0.1836734693877551,0.20043077431021455
-0.2857142857142858,0.0,0.0816326530612245,0.08579754008857347
-0.1428571428571429,0.0,0.0204081632653061,0.01983239381976384
0.0,0.0,0.0,0.1
0.1428571428571428,0.0,0.0204081632653061,0.01914020895500466
0.2857142857142856,0.0,0.0816326530612244,0.08374771840526773
0.4285714285714284,0.0,0.1836734693877549,0.16767637612010544
0.5714285714285714,0.0,0.3265306122448979,0.3009741199395366
0.7142857142857142,0.0,0.510204081632653,0.47206547651245695
0.857142857142857,0.0,0.7346938775510201,0.7706118663034964
1.0,0.0,1.0,1.06645779566322
-1.0,0.1428571428571428,0.979591836734694,1.0408837393000616
-0.8571428571428572,0.1428571428571428,0.7142857142857144,0.6653670041857617
-0.7142857142857143,0.1428571428571428,0.489795918367347,0.48117551563954775
-0.5714285714285714,0.1428571428571428,0.3061224489795918,0.29160530626672804
-0.4285714285714286,0.1428571428571428,0.163265306122449,0.16102117948611097
-0.2857142857142858,0.1428571428571428,0.0612244897959184,0.05789025466946901
-0.1428571428571429,0.1428571428571428,3.122502256758253e-17,3.2464265935191877e-17
0.0,0.1428571428571428,-0.0204081632653061,-0.020877697489753943
0.1428571428571428,0.1428571428571428,0.0,0.0
0.2857142857142856,0.1428571428571428,0.0612244897959183,0.05737420337779622
0.4285714285714284,0.1428571428571428,0.1632653061224488,0.15912598087047825
0.5714285714285714,0.1428571428571428,0.3061224489795918,0.33467167673078924
0.7142857142857142,0.1428571428571428,0.4897959183673468,0.45928383547443147
0.857142857142857,0.1428571428571428,0.714285714285714,0.6848440839941887
1.0,0.1428571428571428,0.979591836734694,0.9176988791183731
-1.0,0.2857142857142856,0.9183673469387756,0.9294358301565364
-0.8571428571428572,0.2857142857142856,0.6530612244897962,0.7159316435537832
-0.7142857142857143,0.2857142857142856,0.4285714285714286,0.4056825817179167
-0.5714285714285714,0.2857142857142856,0.2448979591836735,0.264599062151639
-0.4285714285714286,0.2857142857142856,0.1020408163265307,0.10382098979520615
-0.2857142857142858,0.2857142857142856,1.249000902703301e-16,1.316196214237579e-16
-0.1428571428571429,0.2857142857142856,-0.0612244897959182,-0.06454063037705535
0.0,0.2857142857142856,-0.0816326530612244,-0.07392617298385719
0.1428571428571428,0.2857142857142856,-0.0612244897959183,-0.06498707294166402
0.2857142857142856,0.2857142857142856,0.0,0.0
0.4285714285714284,0.2857142857142856,0.1020408163265305,0.10551304180390504
0.5714285714285714,0.2857142857142856,0.2448979591836735,0.2546549901455093
0.7142857142857142,0.2857142857142856,0.4285714285714285,0.45294022123818783
0.857142857142857,0.2857142857142856,0.6530612244897958,0.6853890817485413
1.0,0.2857142857142856,0.9183673469387756,0.9293373249697009
-1.0,0.4285714285714284,0.816326530612245,0.8851969576959121
-0.8571428571428572,0.4285714285714284,0.5510204081632656,0.6009728709300133
-0.7142857142857143,0.4285714285714284,0.3265306122448981,0.3339175242481226
-0.5714285714285714,0.4285714285714284,0.142857142857143,0.1343052495830695
-0.4285714285714286,0.4285714285714284,1.9428902930940242e-16,1.9813047638415432e-16
-0.2857142857142858,0.4285714285714284,-0.1020408163265304,-0.10923485799730416
-0.1428571428571429,0.4285714285714284,-0.1632653061224488,-0.1575002382782838
0.0,0.4285714285714284,-0.1836734693877549,-0.19641086396123325
0.1428571428571428,0.4285714285714284,-0.1632653061224488,-0.17558032902625606
0.2857142857142856,0.4285714285714284,-0.1020408163265305,-0.11012023206863142
0.4285714285714284,0.4285714285714284,0.0,0.0
0.5714285714285714,0.4285714285714284,0.142857142857143,0.1296512762768023
0.7142857142857142,0.4285714285714284,0.326530612244898,0.33656139075282915
0.857142857142857,0.4285714285714284,0.5510204081632651,0.5436548467039158
1.0,0.4285714285714284,0.816326530612245,0.8652544671389664
-1.0,0.5714285714285714,0.6734693877551021,0.7026865139402336
-0.8571428571428572,0.5714285714285714,0.4081632653061226,0.3735995604563605
-0.7142857142857143,0.5714285714285714,0.1836734693877551,0.1684758430128146
-0.5714285714285714,0.5714285714285714,0.0,0.0
-0.4285714285714286,0.5714285714285714,-0.1428571428571428,-0.12917700777767466
-0.2857142857142858,0.5714285714285714,-0.2448979591836734,-0.23603691295527895
-0.1428571428571429,0.5714285714285714,-0.3061224489795918,-0.2888708750109629
0.0,0.5714285714285714,-0.3265306122448979,-0.31574306672617647
0.1428571428571428,0.5714285714285714,-0.3061224489795918,-0.27727226898844687
0.2857142857142856,0.5714285714285714,-0.2448979591836735,-0.25097502944874656
0.4285714285714284,0.5714285714285714,-0.142857142857143,-0.1408511491792416
0.5714285714285714,0.5714285714285714,0.0,0.0
0.7142857142857142,0.5714285714285714,0.183673469387755,0.1654321590431585
0.857142857142857,0.5714285714285714,0.4081632653061222,0.44500038937262926
1.0,0.5714285714285714,0.6734693877551021,0.6213598812696502
-1.0,0.7142857142857142,0.489795918367347,0.533961464904033
-0.8571428571428572,0.7142857142857142,0.2244897959183676,0.2041936291163087
-0.7142857142857143,0.7142857142857142,1.1102230246251563e-16,1.0472764295390784e-16
-0.5714285714285714,0.7142857142857142,-0.183673469387755,-0.17661423404116436
-0.4285714285714286,0.7142857142857142,-0.3265306122448978,-0.30057759383184024
-0.2857142857142858,0.7142857142857142,-0.4285714285714284,-0.4583783630078992
-0.1428571428571429,0.7142857142857142,-0.4897959183673468,-0.4684265164414853
0.0,0.7142857142857142,-0.510204081632653,-0.5007642856502365
0.1428571428571428,0.7142857142857142,-0.4897959183673468,-0.5276135828676304
0.2857142857142856,0.7142857142857142,-0.4285714285714285,-0.4429806198998818
0.4285714285714284,0.7142857142857142,-0.326530612244898,-0.357326753811605
0.5714285714285714,0.7142857142857142,-0.183673469387755,-0.18949359521948161
0.7142857142857142,0.7142857142857142,0.0,0.0
0.857142857142857,0.7142857142857142,0.2244897959183671,0.20545302968563944
1.0,0.7142857142857142,0.489795918367347,0.501450900487937
-1.0,0.857142857142857,0.2653061224489799,0.2583725730501114
-0.8571428571428572,0.857142857142857,4.440892098500626e-16,4.1569216902598255e-16
-0.7142857142857143,0.857142857142857,-0.224489795918367,-0.24440441674345045
-0.5714285714285714,0.857142857142857,-0.4081632653061222,-0.41946086527114734
-0.4285714285714286,0.857142857142857,-0.551020408163265,-0.5719201331662698
-0.2857142857142858,0.857142857142857,-0.6530612244897955,-0.6008382462421509
-0.1428571428571429,0.857142857142857,-0.714285714285714,-0.7839031273896333
0.0,0.857142857142857,-0.7346938775510201,-0.6942367052388653
0.1428571428571428,0.857142857142857,-0.714285714285714,-0.7306791251640087
0.2857142857142856,0.857142857142857,-0.6530612244897958,-0.6604109491550942
0.4285714285714284,0.857142857142857,-0.5510204081632651,-0.567919676589739
0.5714285714285714,0.857142857142857,-0.4081632653061222,-0.41708734677583115
0.7142857142857142,0.857142857142857,-0.2244897959183671,-0.2404261650383003
0.857142857142857,0.857142857142857,0.0,0.0
1.0,0.857142857142857,0.2653061224489799,0.25056314244905864
-1.0,1.0,0.0,0.0
-0.8571428571428572,1.0,-0.2653061224489794,-0.28183482515894787
-0.7142857142857143,1.0,-0.4897959183673469,-0.4760915222941689
-0.5714285714285714,1.0,-0.6734693877551021,-0.6179949011681364
-0.4285714285714286,1.0,-0.8163265306122449,-0.8770503197268753
-0.2857142857142858,1.0,-0.9183673469387754,-0.988630310527713
-0.1428571428571429,1.0,-0.979591836734694,-1.0009422344230123
0.0,1.0,-1.0,-1.021137842328531
0.1428571428571428,1.0,-0.979591836734694,-1.0711646983744514
0.2857142857142856,1.0,-0.9183673469387756,-0.8763226186736529
0.4285714285714284,1.0,-0.816326530612245,-0.846600312049212
0.5714285714285714,1.0,-0.6734693877551021,-0.7098182574427359
0.7142857142857142,1.0,-0.489795918367347,-0.5239140142769254
0.857142857142857,1.0,-0.2653061224489799,-0.2398351181480624
1.0,1.0,0.0,0.0
